Wine Type,Category,Table1.id,Table1.name,Table1.volume,Table1.ABV,Table1.location,Table1.country,Table1.producer,Table1.style,Table1.price,Table1.sugar,Table1.sweetness,Table1.total_alcohol_ml,Table1.value,Table1.type,Table1.class,Table1.rating,Table1.rating_norm,Table1.value_norm,Table1.score_norm,Table1.score
Cabernet Sauvignon Blend,White Wine,11435,Joseph Phelps Insignia,750,14,California,USA,Joseph Phelps Vineyards,Full-bodied & Firm,420,2,XD - Extra Dry,105,0.25,Cabernet Sauvignon Blend,wine,,,-1.514695497,,
Pinot Noir,Red Wine,13116,Domaine Ponsot Cuve du Bourdon Corton Grand Cru,750,13.5,Burgundy,France,Domaine Ponsot Sarl,Medium-bodied & Fruity,405,,XD - Extra Dry,101.25,0.25,Pinot Noir,wine,,,-1.514695497,,
Cabernet Sauvignon/Cabernet Franc,White Wine,10973,Ao Yun Red,750,15,China,China,Mhcs,,451.6,,,112.5,0.24911426,Cabernet Sauvignon/Cabernet Franc,wine,,,-1.514997029,,
Cabernet Sauvignon Blend,White Wine,9802,Tignanello,1500,14,Tuscany,Italy,Antinori,Full-bodied & Smooth,843,,XD - Extra Dry,210,0.24911032,Cabernet Sauvignon Blend,wine,3.8,-0.811522548,-1.51499837,1.229455338,0.946619216
Bordeaux,Red Wine,9476,Chteau Troplong Mondot,750,13.5,Bordeaux,France,Joanne Bordeaux,Medium-bodied & Fruity,407,,XD - Extra Dry,101.25,0.248771499,Bordeaux,wine,,,-1.515113714,,
Red Blend,Red Wine,11686,Quintarelli Recioto della Valpolicella Classico,375,14,Veneto,Italy,Quintarelli Guiseppe,Full-bodied & Smooth,212,79,S - Sweet,52.5,0.247641509,Red Blend,wine,,,-1.515498395,,
Cabernet Sauvignon/Merlot/Cabernet Franc,White Wine,9616,Chteau Lynch-Bages,750,13.4,Bordeaux,France,Nath. Johnston & Fils,,406,2,XD - Extra Dry,100.5,0.247536946,Cabernet Sauvignon/Merlot/Cabernet Franc,wine,,,-1.515533992,,
Cabernet Sauvignon,White Wine,13003,Morlet Family Passionnment Cabernet Sauvignon,750,15,California,USA,Morlet Family Vineyards,Full-bodied & Firm,455,,XD - Extra Dry,112.5,0.247252747,Cabernet Sauvignon,wine,,,-1.515630741,,
Pinot Noir,Red Wine,13108,Domaine Ponsot Cuve du Bourdon Corton Grand Cru,750,13.5,Burgundy,France,Domaine Ponsot Sarl,Medium-bodied & Fruity,410,,XD - Extra Dry,101.25,0.24695122,Pinot Noir,wine,,,-1.51573339,,
Cabernet Sauvignon,White Wine,13826,Philip Togni Cabernet Sauvignon,750,14.8,California,USA,Philip Togni,Full-bodied & Firm,450,2,XD - Extra Dry,111,0.246666667,Cabernet Sauvignon,wine,,,-1.51583026,,
Cabernet Sauvignon,White Wine,15247,Staglin Family Vineyard Estate Cabernet Sauvignon,1500,14.9,California,USA,Staglin Winery,,909,,XD - Extra Dry,223.5,0.245874587,Cabernet Sauvignon,wine,,,-1.516099906,,
Pinot Noir,Red Wine,14457,Domaine Launay-Horiot Latricires-Chambertin Grand Cru,750,13.5,Burgundy,France,Domaine Launay Horiot,,412,,XD - Extra Dry,101.25,0.245752427,Pinot Noir,wine,,,-1.516141493,,
Cabernet Sauvignon Blend,White Wine,9799,Solaia,750,14,Tuscany,Italy,Antinori,Full-bodied & Firm,429,,XD - Extra Dry,105,0.244755245,Cabernet Sauvignon Blend,wine,,,-1.516480963,,
Bordeaux,Red Wine,13517,Pavillon Blanc,750,13,Bordeaux,France,Nath. Johnston & Fils,,399.85,,XD - Extra Dry,97.5,0.243841441,Bordeaux,wine,,,-1.516792048,,
Cabernet Sauvignon,White Wine,7675,Stag's Leap Wine Cellars Cask 23 Cabernet Sauvignon,750,14.5,California,USA,Chat Ste Michelle,Full-bodied & Firm,450,2,XD - Extra Dry,108.75,0.241666667,Cabernet Sauvignon,wine,,,-1.517532403,,
Pinot Noir,Red Wine,9607,Domaine Faiveley Mazis-Chambertin Grand Cru,750,13.5,Burgundy,France,Maison J. Faiveley,,420,3,XD - Extra Dry,101.25,0.241071429,Pinot Noir,wine,,,-1.517735039,,
Cabernet Sauvignon/Merlot,White Wine,12698,Chteau Ducru-Beaucaillou,750,13.5,Bordeaux,France,Newfoundland Liquor Commission,Full-bodied & Firm,425,2,,101.25,0.238235294,Cabernet Sauvignon/Merlot,wine,,,-1.518700541,,
Pinot Noir,Red Wine,11951,Recrue des Sens GC,750,12,France,France,Recrue Des Sens Sarl,,379.3,,,90,0.237279199,Pinot Noir,wine,,,-1.519026023,,
Chardonnay,White Wine,9619,Kracher Weinlaubenhof No. 10 Nouvelle Vague Chardonnay Trockenbeerenauslese,375,6,Burgenland,Austria,Kracher Fine Wine Gmbh,,95,306,S - Sweet,22.5,0.236842105,Chardonnay,wine,,,-1.519174823,,
Malbec,Red Wine,9720,Via Cobos Malbec,750,15,Mendoza,Argentina,Vina Cobos S.A.,Full-bodied & Firm,475,,XD - Extra Dry,112.5,0.236842105,Malbec,wine,,,-1.519174823,,
Cabernet Sauvignon,White Wine,12389,Staglin Family Vineyard Estate Cabernet Sauvignon,750,14.8,California,USA,Staglin Winery,Full-bodied & Firm,470,4,XD - Extra Dry,111,0.236170213,Cabernet Sauvignon,wine,,,-1.519403554,,
Cabernet Sauvignon,White Wine,9505,Viedo Chadwick,750,14,Maipo Valley,Chile,Vi<f1>a Errazuriz,Full-bodied & Firm,450,6,XD - Extra Dry,105,0.233333333,Cabernet Sauvignon,wine,,,-1.52036931,,
Merlot Blend,Red Wine,11285,Chteau Palmer,750,14,Bordeaux,France,Ch<e2>teau Palmer,,450,,XD - Extra Dry,105,0.233333333,Merlot Blend,wine,4,-0.553844918,-1.52036931,0.842048816,0.933333332
Cabernet Sauvignon Blend,White Wine,11286,Chteau Palmer,750,14,Bordeaux,France,Ch<e2>teau Palmer,,450,,XD - Extra Dry,105,0.233333333,Cabernet Sauvignon Blend,wine,4,-0.553844918,-1.52036931,0.842048816,0.933333332
Pinot Noir,Red Wine,9670,Remoissenet Pre Et Fils En Chevret Volnay 1er Cru,750,13.5,Burgundy,France,Remoissenet Pere & Fils,Medium-bodied & Fruity,435,2,XD - Extra Dry,101.25,0.232758621,Pinot Noir,wine,,,-1.520564958,,
Bordeaux,Red Wine,10777,Les Forts de Latour,750,13,Bordeaux,France,Nath. Johnston & Fils,,420,2,D - Dry,97.5,0.232142857,Bordeaux,wine,,,-1.520774582,,
Shiraz/Syrah,Red Wine,11786,Paul Jaboulet An La Chapelle Hermitage,1500,13,"Rh<f4>ne, France","Rh<f4>ne, France",Paul Jaboulet Aine,Full-bodied & Smooth,840,4,XD - Extra Dry,195,0.232142857,Shiraz/Syrah,wine,5,0.734543234,-1.520774582,-1.11707468,1.160714285
Pinot Noir,Red Wine,10914,Domaine Pierre Damoy Chambertin-Clos De Bze Grand Cru,750,13.5,Burgundy,France,Domaine Pierre Damoy,,439,,XD - Extra Dry,101.25,0.230637813,Pinot Noir,wine,,,-1.521286942,,
Corvina Blend,Other / Mixed Type,12138,Dal Forno Romano Monte Lodoletta Amarone della Valpolicella,750,14.5,Veneto,Italy,Azienda Agricola Dal Forno Romano,Full-bodied & Firm,472,5,XD - Extra Dry,108.75,0.230402542,Corvina Blend,wine,,,-1.521367035,,
Bordeaux,Red Wine,13519,Chteau Trotanoy,750,13,Bordeaux,France,Jean Pierre Moueix,,425.85,3,XD - Extra Dry,97.5,0.228953857,Bordeaux,wine,,,-1.521860209,,
Cabernet Sauvignon Blend,White Wine,11697,Cliff Lede Poetry Cabernet Sauvignon,750,14.9,California,USA,Cliff Lede Vineyards,Full-bodied & Firm,489,2,XD - Extra Dry,111.75,0.228527607,Cabernet Sauvignon Blend,wine,,,-1.522005317,,
Merlot,Red Wine,9548,Tua Rita Redigaffi,750,13,Tuscany,Italy,Tua Rita,Full-bodied & Smooth,427,,XD - Extra Dry,97.5,0.228337237,Merlot,wine,,,-1.522070124,,
Pinot Noir,Red Wine,7811,Lucien Le Moine Clos de la Roche Grand Cru,750,13.5,France,France,L.M. Sas,Medium-bodied & Fruity,445,,,101.25,0.22752809,Pinot Noir,wine,,,-1.522345581,,
Cabernet Sauvignon,White Wine,11464,Shafer Hillside Select Cabernet Sauvignon,750,14.9,California,USA,Shafer Vineyards,Full-bodied & Firm,495,4,XD - Extra Dry,111.75,0.225757576,Cabernet Sauvignon,wine,,,-1.522948315,,
Merlot Blend,Red Wine,12696,Chteau Palmer,750,13.5,Bordeaux,France,Newfoundland Liquor Commission,Medium-bodied & Fruity,450,2,,101.25,0.225,Merlot Blend,wine,4,-0.553844918,-1.523206216,0.843620022,0.9
Cabernet Sauvignon,White Wine,12876,Au Sommet Atlas Peak Cabernet Sauvignon,750,14.5,California,USA,Au Sommet Llc,Full-bodied & Firm,487,6,XD - Extra Dry,108.75,0.223305955,Cabernet Sauvignon,wine,,,-1.523782917,,
Pinot Noir,Red Wine,11939,Lucien Le Moine Clos Saint-Denis Grand Cru,750,13,Burgundy,France,L.M. Sas,Medium-bodied & Fruity,438,,,97.5,0.22260274,Pinot Noir,wine,,,-1.524022312,,
Cabernet Sauvignon,White Wine,8471,Au Sommet Atlas Peak Cabernet Sauvignon,750,14.8,California,USA,Au Sommet Llc,,499.7,,,111,0.22213328,Cabernet Sauvignon,wine,,,-1.52418213,,
Cabernet Franc/Cabernet Sauvignon,White Wine,12002,Ovid Hexameter,750,14.8,California,USA,Metamporphosis Llc Dba Ovid Vineyar,Full-bodied & Firm,500,2,XD - Extra Dry,111,0.222,Cabernet Franc/Cabernet Sauvignon,wine,,,-1.524227502,,
Cabernet Sauvignon Blend,White Wine,11556,Solaia,750,14,Tuscany,Italy,Antinori,Full-bodied & Firm,475.95,2,XD - Extra Dry,105,0.220611409,Cabernet Sauvignon Blend,wine,,,-1.524700218,,
Shiraz/Syrah,Red Wine,11326,Chris Ringland Hoffman Vineyard Shiraz,750,17,South Australia,Australia,Diva Wines Australia,Full-bodied & Smooth,580,,,127.5,0.219827586,Shiraz/Syrah,wine,,,-1.524967054,,
Pinot Noir,Red Wine,7814,Lucien Le Moine Les Charmes Chambertin Grand Cru,750,13,France,France,L.M. Sas,Medium-bodied & Fruity,445,,,97.5,0.219101124,Pinot Noir,wine,,,-1.525214363,,
Cabernet Sauvignon/Merlot,White Wine,10602,Cardinale Cabernet Sauvignon,750,14.5,California,USA,Jackson Family Wines Inc,Full-bodied & Firm,499,2,XD - Extra Dry,108.75,0.217935872,Cabernet Sauvignon/Merlot,wine,,,-1.525611048,,
Cabernet Sauvignon,White Wine,15233,Paul Hobbs Beckstoffer Las Piedras Vineyard Cabernet Sauvignon,750,14.5,California,USA,"Paul Hobbs Winery, L.P.",,499,,XD - Extra Dry,108.75,0.217935872,Cabernet Sauvignon,wine,,,-1.525611048,,
Cabernet Sauvignon/Merlot/Cabernet Franc,White Wine,10453,Ovid,750,14.5,California,USA,Metamporphosis Llc Dba Ovid Vineyar,Full-bodied & Firm,500,2,XD - Extra Dry,108.75,0.2175,Cabernet Sauvignon/Merlot/Cabernet Franc,wine,,,-1.525759431,,
Pinot Noir,Red Wine,9651,Remoissenet Pre Et Fils Bonnes-Mares Grand Cru,12000,13.5,Burgundy,France,Remoissenet Pere & Fils,Medium-bodied & Fruity,7450,,XD - Extra Dry,1620,0.217449664,Pinot Noir,wine,,,-1.525776567,,
Bordeaux,Red Wine,12956,Chteau Ducru-Beaucaillou,750,13,Bordeaux,France,Ch<e2>teau Ducru-Beaucaillou,Medium-bodied & Fruity,448.75,,XD - Extra Dry,97.5,0.217270195,Bordeaux,wine,,,-1.525837664,,
Pinot Noir,Red Wine,11607,Domaine Mo-Camuzet Clos De Vougeot Grand Cru,750,13,Burgundy,France,Sas Meo-Camuzet Frere Et Soeur,Medium-bodied & Fruity,449,2,XD - Extra Dry,97.5,0.21714922,Pinot Noir,wine,,,-1.525878847,,
Pinot Noir,Red Wine,10781,Domaine de Montille Vosne-Romane Les Malconsorts 1er Cru,750,13,Burgundy,France,Sarl Domaine De Montille,Medium-bodied & Fruity,450,,XD - Extra Dry,97.5,0.216666667,Pinot Noir,wine,,,-1.526043122,,
Bordeaux,Red Wine,13510,Vieux Chteau Certan,750,13,Bordeaux,France,Nath. Johnston & Fils,,450.85,2,XD - Extra Dry,97.5,0.216258179,Bordeaux,wine,,,-1.526182183,,
Pinot Noir,Red Wine,11952,Recrue des Sens GC,750,12.5,France,France,Recrue Des Sens Sarl,,435.25,,,93.75,0.215393452,Pinot Noir,wine,,,-1.526476561,,
Cabernet Sauvignon Blend,White Wine,9783,Solaia,1500,14,Tuscany,Italy,Antinori,Full-bodied & Smooth,975,,XD - Extra Dry,210,0.215384615,Cabernet Sauvignon Blend,wine,,,-1.526479569,,
Cabernet Sauvignon Blend,White Wine,9800,Solaia,1500,14,Tuscany,Italy,Antinori,Full-bodied & Firm,998,,XD - Extra Dry,210,0.210420842,Cabernet Sauvignon Blend,wine,,,-1.52816938,,
Merlot/Cabernet Sauvignon,White Wine,12697,Chteau Palmer,750,12.5,Bordeaux,France,Newfoundland Liquor Commission,Medium-bodied & Fruity,450,2,,93.75,0.208333333,Merlot/Cabernet Sauvignon,wine,4,-0.553844918,-1.528880028,0.846762434,0.833333332
Cabernet Sauvignon/Merlot/Cabernet Franc,White Wine,8108,Chteau Canon,1500,15,Bordeaux,France,Ch<e2>teau Canon,,1100,,XD - Extra Dry,225,0.204545455,Cabernet Sauvignon/Merlot/Cabernet Franc,wine,,,-1.530169531,,
Syrah Blend,Red Wine,10614,E. Guigal La Landonne Cte-Rtie,750,13.5,"Rh<f4>ne, France","Rh<f4>ne, France",E. Guigal,Full-bodied & Firm,499,2,XD - Extra Dry,101.25,0.202905812,Syrah Blend,wine,,,-1.530727712,,
Cabernet Sauvignon/Merlot,White Wine,13924,Les Forts de Latour,750,13.5,Bordeaux,France,Joanne Bordeaux,Medium-bodied & Fruity,499,2,XD - Extra Dry,101.25,0.202905812,Cabernet Sauvignon/Merlot,wine,,,-1.530727712,,
Cabernet Sauvignon/Merlot/Cabernet Franc,White Wine,14397,Chteau Lynch-Bages,750,13.4,Bordeaux,France,Nath. Johnston & Fils,Medium-bodied & Fruity,500,2,XD - Extra Dry,100.5,0.201,Cabernet Sauvignon/Merlot/Cabernet Franc,wine,,,-1.531376506,,
Corvina Blend,Other / Mixed Type,12333,Romano Dal Forno Amarone della Valpolicella,750,15,Veneto,Italy,Azienda Agricola Dal Forno Romano,Full-bodied & Smooth,562,11,D - Dry,112.5,0.200177936,Corvina Blend,wine,,,-1.53165636,,
Cabernet Sauvignon/Merlot/Cabernet Franc,White Wine,8110,Chteau Canon,3000,15,Bordeaux,France,Ch<e2>teau Canon,,2250,,XD - Extra Dry,450,0.2,Cabernet Sauvignon/Merlot/Cabernet Franc,wine,,,-1.531716934,,
Syrah Blend,Red Wine,10613,E. Guigal Ex-Voto Ermitage,750,13.5,"Rh<f4>ne, France","Rh<f4>ne, France","E. Guigal,",Full-bodied & Smooth,507,2,XD - Extra Dry,101.25,0.199704142,Syrah Blend,wine,,,-1.531817653,,
Syrah/Viognier,White Wine,11547,E. Guigal La Turque Cte-Rtie,750,13.5,"Rh<f4>ne, France","Rh<f4>ne, France","E. Guigal,",,510,2,XD - Extra Dry,101.25,0.198529412,Syrah/Viognier,wine,,,-1.532217565,,
Red Blend,Red Wine,7440,Amuse Bouche Red,750,14.8,California,USA,Amuse Bouche,Full-bodied & Firm,560,5,XD - Extra Dry,111,0.198214286,Red Blend,wine,,,-1.532324843,,
Red Blend,Red Wine,11091,Solaia,6000,14,Tuscany,Italy,Marchesi Antinori S.P.A.,Full-bodied & Firm,4250,,XD - Extra Dry,840,0.197647059,Red Blend,wine,,,-1.532517943,,
Chardonnay,White Wine,14871,Domaine Jean-Marc Boillot Btard-Montrachet Grand Cru,750,13,Burgundy,France,Arvine Sarl,Full-bodied & Rich,497,,XD - Extra Dry,97.5,0.196177062,Chardonnay,wine,,,-1.533018372,,
Pinot Noir,Red Wine,7694,Domaine Louis Jadot Clos Saint-Denis Grand Cru,1500,13.5,Burgundy,France,Maison Louis Jadot,Medium-bodied & Fruity,1035,,XD - Extra Dry,202.5,0.195652174,Pinot Noir,wine,,,-1.533197059,,
Syrah/Viognier,White Wine,10141,E. Guigal La Turque Cte-Rtie,750,13,"Rh<f4>ne, France","Rh<f4>ne, France",E. Guigal,Full-bodied & Smooth,499,2,XD - Extra Dry,97.5,0.195390782,Syrah/Viognier,wine,,,-1.533286045,,
Cabernet Sauvignon Blend,White Wine,12695,Chteau Lynch-Bages,750,13,Bordeaux,France,Newfoundland Liquor Commission,Medium-bodied & Fruity,499,2,,97.5,0.195390782,Cabernet Sauvignon Blend,wine,,,-1.533286045,,
Bordeaux,Red Wine,13526,Chteau l'vangile,750,13,Bordeaux,France,Nath. Johnston & Fils,,499.85,2,XD - Extra Dry,97.5,0.195058518,Bordeaux,wine,,,-1.533399157,,
Bordeaux,Red Wine,13988,Chteau l'glise-Clinet,750,13,Bordeaux,France,Nath. Johnston & Fils,,499.85,,XD - Extra Dry,97.5,0.195058518,Bordeaux,wine,,,-1.533399157,,
Cabernet Sauvignon,White Wine,13825,Philip Togni Cabernet Sauvignon,750,13.9,California,USA,Philip Togni,Full-bodied & Firm,535,2,XD - Extra Dry,104.25,0.194859813,Cabernet Sauvignon,wine,,,-1.533466802,,
Cabernet Sauvignon Blend,White Wine,12426,Solaia,750,14,Tuscany,Italy,Antinori,Full-bodied & Smooth,543,,XD - Extra Dry,105,0.193370166,Cabernet Sauvignon Blend,wine,,,-1.53397392,,
Chardonnay,White Wine,12150,Bouchard Pre & Fils Chevalier-Montrachet Grand Cru,750,13.5,Burgundy,France,Bouchard Pere & Fils,Full-bodied & Rich,524,,XD - Extra Dry,101.25,0.193225191,Chardonnay,wine,,,-1.534023274,,
Cabernet Sauvignon Blend,White Wine,9784,Solaia,750,14,Tuscany,Italy,Antinori,Full-bodied & Firm,544,,XD - Extra Dry,105,0.193014706,Cabernet Sauvignon Blend,wine,,,-1.534094929,,
Cabernet Sauvignon,White Wine,11869,Accendo Cellars Cabernet Sauvignon,750,14.8,California,USA,Accendo Cellars,Full-bodied & Firm,580,,XD - Extra Dry,111,0.19137931,Cabernet Sauvignon,wine,,,-1.534651665,,
Cabernet Sauvignon Blend,White Wine,9796,Solaia,750,14,Tuscany,Italy,Antinori,Full-bodied & Firm,549,,XD - Extra Dry,105,0.191256831,Cabernet Sauvignon Blend,wine,,,-1.53469336,,
Bordeaux,Red Wine,8674,Chteau Haut-Bailly,1500,13.5,Bordeaux,France,Ulysse Cazabonne,Full-bodied & Firm,1060,,XD - Extra Dry,202.5,0.191037736,Bordeaux,wine,,,-1.534767947,,
Tempranillo/Grenache,Red Wine,12057,Muga Aro,750,14,Rioja,Spain,Bodegas Muga S.A.,Full-bodied & Firm,550,,,105,0.190909091,Tempranillo/Grenache,wine,,,-1.534811741,,
Tempranillo/Graciano,Red Wine,12001,Gran Faustino,750,13.5,Rioja,Spain,Bodegas Faustino Martinez,Medium-bodied & Fruity,535,,XD - Extra Dry,101.25,0.189252336,Tempranillo/Graciano,wine,,,-1.535375748,,
Cabernet Franc Blend,Red Wine,12140,Quintarelli Alzero,750,15.5,Veneto,Italy,Quintarelli Guiseppe,Full-bodied & Smooth,615,10,XD - Extra Dry,116.25,0.18902439,Cabernet Franc Blend,wine,,,-1.535453347,,
Cabernet Sauvignon/Cabernet Franc,White Wine,13999,Barrett & Barrett Cabernet Sauvignon,750,14.7,California,USA,"Legendary Mermaid, Lp Dba La Sirena",,585,,XD - Extra Dry,110.25,0.188461538,Cabernet Sauvignon/Cabernet Franc,wine,,,-1.535644958,,
Cabernet Sauvignon,White Wine,9734,Schrader T6 Beckstoffer To Kalon Vineyard Cabernet,750,14.9,California,USA,Constellation Brands Inc. (Us),,596,,XD - Extra Dry,111.75,0.1875,Cabernet Sauvignon,wine,,,-1.535972294,,
Pinot Noir,Red Wine,7623,Domaine de la Romane-Conti chzeaux Grand Cru,750,13.5,Burgundy,France,S.C. Du Domaine De La Romanee-Conti,Medium-bodied & Fruity,550,2,XD - Extra Dry,101.25,0.184090909,Pinot Noir,wine,,,-1.537132846,,
Bordeaux,Red Wine,8575,Chteau Haut-Bailly,750,13,Bordeaux,France,Ulysse Cazabonne,Full-bodied & Firm,530,2,XD - Extra Dry,97.5,0.183962264,Bordeaux,wine,,,-1.537176641,,
Cabernet Sauvignon Blend,White Wine,9792,Solaia,750,14,Tuscany,Italy,Antinori,Full-bodied & Smooth,573,,XD - Extra Dry,105,0.183246073,Cabernet Sauvignon Blend,wine,,,-1.537420453,,
Pinot Noir,Red Wine,11692,Domaine Dujac Clos Saint-Denis Grand Cru,750,13,Burgundy,France,Domaine Dujac,Medium-bodied & Fruity,533,2,XD - Extra Dry,97.5,0.182926829,Pinot Noir,wine,,,-1.537529132,,
Pinot Noir,Red Wine,11693,Domaine Dujac Clos de La Roche Grand Cru,750,13,Burgundy,France,Domaine Dujac,Medium-bodied & Fruity,533,2,XD - Extra Dry,97.5,0.182926829,Pinot Noir,wine,,,-1.537529132,,
Cabernet Sauvignon,White Wine,9735,Schrader T6 Beckstoffer To Kalon Vineyard Cabernet,750,14.5,California,USA,Constellation Brands Inc. (Us),,596,,XD - Extra Dry,108.75,0.182466443,Cabernet Sauvignon,wine,,,-1.537685861,,
Cabernet Sauvignon,White Wine,9736,Schrader Beckstoffer LPV Las Piedras Vineyard Cabernet Sauvignon,750,14.5,California,USA,Constellation Brands Inc. (Us),,596,,XD - Extra Dry,108.75,0.182466443,Cabernet Sauvignon,wine,,,-1.537685861,,
Corvina Blend,Other / Mixed Type,12336,Romano Dal Forno Amarone della Valpolicella,750,15,Veneto,Italy,Azienda Agricola Dal Forno Romano,Full-bodied & Smooth,619,13,XD - Extra Dry,112.5,0.18174475,Corvina Blend,wine,,,-1.537931546,,
Bordeaux,Red Wine,12201,Chteau La Mondotte,750,13,Bordeaux,France,Nath. Johnston & Fils,,537.85,4,XD - Extra Dry,97.5,0.181277308,Bordeaux,wine,,,-1.538090677,,
Cabernet Sauvignon Blend,White Wine,9794,Solaia,750,14,Tuscany,Italy,Antinori,Full-bodied & Firm,580,,XD - Extra Dry,105,0.181034483,Cabernet Sauvignon Blend,wine,,,-1.538173341,,
Pinot Noir,Red Wine,9660,Remoissenet Pre Et Fils Clos Vougeot Grand Cru,1500,13.5,Burgundy,France,Remoissenet Pere & Fils,Medium-bodied & Fruity,1130,,XD - Extra Dry,202.5,0.17920354,Pinot Noir,wine,,,-1.538796647,,
Cabernet Sauvignon/Merlot/Cabernet Franc,White Wine,7772,Chteau Pichon Longueville Comtesse de Lalande,750,12.5,Bordeaux,France,Ulysse Cazabonne,,525,,XD - Extra Dry,93.75,0.178571429,Cabernet Sauvignon/Merlot/Cabernet Franc,wine,,,-1.539011836,,
Pinot Noir,Red Wine,11603,Domaine Louis Jadot Bonnes-Mares Grand Cru,750,13.5,Burgundy,France,Maison Louis Jadot,Medium-bodied & Fruity,568,4,XD - Extra Dry,101.25,0.178257042,Pinot Noir,wine,,,-1.539118862,,
Pinot Noir,Red Wine,14670,Domaine Louis Jadot Bonnes-Mares Grand Cru,750,13.5,Burgundy,France,Maison Louis Jadot,Medium-bodied & Fruity,568,,XD - Extra Dry,101.25,0.178257042,Pinot Noir,wine,,,-1.539118862,,
Merlot Blend,Red Wine,11283,Chteau Palmer,750,14,Bordeaux,France,Ch<e2>teau Palmer,,590,,XD - Extra Dry,105,0.177966102,Merlot Blend,wine,4,-0.553844918,-1.539217906,0.852488015,0.711864408
Cabernet Sauvignon/Merlot/Cabernet Franc,White Wine,7876,Chteau Canon,750,13,Bordeaux,France,Ch<e2>teau Canon,,550,4,XD - Extra Dry,97.5,0.177272727,Cabernet Sauvignon/Merlot/Cabernet Franc,wine,,,-1.539453951,,
Bordeaux,Red Wine,13500,Chteau Palmer,750,13,Bordeaux,France,Joanne Bordeaux,,550.85,3,XD - Extra Dry,97.5,0.176999183,Bordeaux,wine,4,-0.553844918,-1.539547073,0.852670323,0.707996732
Bordeaux,Red Wine,13515,Chteau Palmer,750,13,Bordeaux,France,Maison Sichel,,550.85,3,XD - Extra Dry,97.5,0.176999183,Bordeaux,wine,4,-0.553844918,-1.539547073,0.852670323,0.707996732
Cabernet Sauvignon,White Wine,9733,Schrader Library Pack #,4500,14,California,USA,Constellation Brands Inc. (Us),,3576,,XD - Extra Dry,630,0.176174497,Cabernet Sauvignon,wine,,,-1.53982782,,
Cabernet Sauvignon,White Wine,7828,Penfolds Bin 707 Cabernet Sauvignon,750,14,Australia,Australia,Treasury Wine Estates,Full-bodied & Firm,599,,,105,0.175292154,Cabernet Sauvignon,wine,,,-1.540128195,,
Cabernet Sauvignon Blend,White Wine,13566,Solaia,750,14,Tuscany,Italy,Antinori,Full-bodied & Smooth,599,3,XD - Extra Dry,105,0.175292154,Cabernet Sauvignon Blend,wine,,,-1.540128195,,
Cabernet Sauvignon Blend,White Wine,9790,Solaia,750,14,Tuscany,Italy,Antinori,Full-bodied & Firm,600,2,XD - Extra Dry,105,0.175,Cabernet Sauvignon Blend,wine,,,-1.540227653,,
Pinot Noir,Red Wine,11937,Lucien Le Moine Les Amoureuses Chambolle-Musigny 1er Cru,750,12.5,France,France,L.M. Sas,Medium-bodied & Fruity,540,,,93.75,0.173611111,Pinot Noir,wine,,,-1.540700471,,
Bordeaux,Red Wine,11191,Chteau Beychevelle,750,12.5,Bordeaux,France,Duclot,,545,2,XD - Extra Dry,93.75,0.172018349,Bordeaux,wine,,,-1.541242693,,
Cabernet Sauvignon,White Wine,9385,Schrader Colesworthy Cabernet Sauvignon,1500,14.9,California,USA,Constellation Brands Inc. (Us),Full-bodied & Firm,1302,,XD - Extra Dry,223.5,0.171658986,Cabernet Sauvignon,wine,,,-1.54136503,,
Cabernet Sauvignon,White Wine,9386,Schrader Old Sparky Cabernet Sauvignon,1500,14.9,California,USA,Constellation Brands Inc. (Us),Full-bodied & Firm,1302,,XD - Extra Dry,223.5,0.171658986,Cabernet Sauvignon,wine,,,-1.54136503,,
Cabernet Franc,Red Wine,11624,Guado al Tasso Matarocchio,750,14.5,Tuscany,Italy,Antinori,Full-bodied & Smooth,640,5,XD - Extra Dry,108.75,0.169921875,Cabernet Franc,wine,,,-1.541956393,,
Merlot Blend,Red Wine,11287,Chteau Palmer,750,14,Bordeaux,France,Ch<e2>teau Palmer,,620,,XD - Extra Dry,105,0.169354839,Merlot Blend,wine,4,-0.553844918,-1.542149428,0.854111623,0.677419356
